pid,Player,Season,AVG,FPTS_TG,Y/A_PASSING_avg,FPTS/G_MISC_avg,CMP_PASSING/G_avg,ATT_PASSING/G_avg,PCT_PASSING/G_avg,YDS_PASSING/G_avg,Y/A_PASSING/G_avg,TD_PASSING/G_avg,INT_PASSING/G_avg,SACKS_PASSING/G_avg,ATT_RUSHING/G_avg,YDS_RUSHING/G_avg,TD_RUSHING/G_avg,FL_MISC/G_avg,Y/A_PASSING_ewm,FPTS/G_MISC_ewm,CMP_PASSING/G_ewm,ATT_PASSING/G_ewm,PCT_PASSING/G_ewm,YDS_PASSING/G_ewm,Y/A_PASSING/G_ewm,TD_PASSING/G_ewm,INT_PASSING/G_ewm,SACKS_PASSING/G_ewm,ATT_RUSHING/G_ewm,YDS_RUSHING/G_ewm,TD_RUSHING/G_ewm,FL_MISC/G_ewm,Rookie,Career_Years,STD
19198,Tua Tagovailoa MIA (10),2023,91.0,,7.333333333333333,15.699999999999998,19.584615384615383,29.871794871794872,5.536666666666666,219.46666666666667,0.6125641025641025,1.417948717948718,0.6282051282051282,1.717948717948718,2.8923076923076927,8.710256410256411,0.1769230769230769,0.0846153846153846,7.638201402745649,16.217824161728608,19.72192347276148,30.07269476581484,5.381456535720708,230.1326140828544,0.6204895185311473,1.5148166915749297,0.6385340848109694,1.6778713351759915,2.687071023582864,8.063451070667776,0.1418954853637668,0.0821509442998689,0,3,4.358898943540674
9001,Aaron Rodgers NYJ (7),2023,104.7,,7.566666666666666,20.03333333333333,22.237745098039216,32.64828431372549,4.175,247.74264705882356,0.4645833333333333,2.280637254901961,0.4227941176470589,1.6691176470588236,2.145833333333333,7.051470588235294,0.1446078431372549,0.1200980392156862,7.405496804440717,18.94786126322063,21.923861285835127,32.52536753260852,4.102363172305113,241.74440539575733,0.4515165042944955,2.113443824268472,0.4707108224638287,1.736743409324545,2.104976422436435,6.637319700984503,0.1291990280284226,0.1349251065627933,0,8,4.509249752822894
11177,Kirk Cousins MIN (13),2023,106.7,,7.633333333333333,19.066666666666663,23.33455882352941,35.045343137254896,4.081740196078432,265.9485294117647,0.4683823529411765,1.9852941176470589,0.6911764705882352,2.297794117647059,1.8786764705882355,7.547794117647059,0.0808823529411764,0.204656862745098,7.5,18.837534528542424,23.69058877389949,35.676325947757896,4.041057002227207,266.09290087511687,0.4569232314000515,1.9292406354935367,0.6973557607876021,2.338839816912932,1.859973648605427,7.096717057929972,0.0874861308449617,0.1907968112250659,0,8,7.094598884597588
18232,Daniel Jones NYG (13),2023,111.0,,6.7,15.933333333333332,20.301136363636363,31.439393939393938,4.836580086580086,210.41801948051943,0.5018398268398269,0.877435064935065,0.5543831168831169,2.6547619047619047,5.926406926406926,33.8517316017316,0.2302489177489177,0.2962662337662338,6.722654091966098,16.47962275898296,20.264549599873,31.129422235254467,4.787037716259222,209.09608820435383,0.4944965088208387,0.8940126985290577,0.50727944350486,2.614896781936963,6.25567355309919,35.57295417380031,0.2726552064225059,0.2694174216283297,0,4,23.57965224510319
24347,Anthony Richardson IND (11),2023,114.3,,7.56,17.233333333333334,23.84250008161773,36.36100946439181,5.174791043923397,273.7752718523307,0.5974964169817111,1.6253231735584677,0.784176575058928,2.302626703361997,2.5345314652667597,8.962200740436035,0.10095071595071592,0.30932201785142965,7.572948464481328,17.352571223464288,23.873148375916625,36.44620794871315,5.276688856894862,274.82907391014055,0.6124276517466037,1.6422517325136934,0.7873306268760419,2.3009960717339104,2.6100423560480013,9.422954882327597,0.09825298100930813,0.30840822687311065,0,1,12.662279942148386
11687,Geno Smith SEA (5),2023,116.0,,7.166666666666667,11.133333333333333,14.573529411764705,20.79901960784314,33.73529411764706,153.4607843137255,2.963725490196078,1.0049019607843137,0.2990196078431372,2.3186274509803924,2.75,10.009803921568627,0.1029411764705882,0.1617647058823529,7.264075448203409,13.052414965118745,16.746391132786574,23.98653537199897,25.462025122780524,177.82537591063775,2.287757012403729,1.2000277383100766,0.3732649121684779,2.493753106425825,2.9862579888982057,12.665464673230018,0.1067461831555527,0.1867018018594302,0,8,6.244997998398398
15501,Jared Goff DET (9),2023,129.7,,7.133333333333333,16.166666666666668,23.617180205415497,35.53837535014006,4.365359477124183,252.10373482726425,0.4661624649859944,1.465452847805789,0.6166199813258637,1.7954248366013073,2.1067226890756303,5.7028011204481786,0.0888888888888888,0.3101774042950513,7.189006391118564,16.2217109894235,23.36654222976409,35.28609502675574,4.284730457241678,252.22586055263864,0.4623288605379873,1.509756557922877,0.5659712831678306,1.7612989227525089,1.9321729479341003,5.431672503591332,0.0604109119095963,0.3043229353792124,0,7,24.583192089989723
11180,Russell Wilson DEN (9),2023,154.0,,7.533333333333334,18.96666666666667,20.655555555555555,31.882142857142856,4.32063492063492,240.18015873015872,0.5041865079365079,1.7841269841269842,0.6581349206349206,2.9871031746031744,3.975198412698413,21.200198412698413,0.1559523809523809,0.1515873015873015,7.505496804440718,18.13981137949148,20.18395416948,31.643485256974163,4.284444983943549,237.31909183446692,0.505186775984894,1.6217418105310957,0.6536290445917776,3.081938954272501,3.820496909950464,19.81816775797508,0.1647021601101665,0.1399302304689173,0,8,32.07802986469088
22900,Bryce Young CAR (7),2023,154.3,,7.4875,16.379166666666666,19.91895032051282,29.98763476107226,4.985062281468531,223.16543924825177,0.5603277972027972,1.492340472027972,0.6385307400932401,2.149930798368298,3.2174825174825172,13.233184003496502,0.24863782051282052,0.23163243006993006,7.495641621033811,16.46443748968614,20.01348274434838,30.037624315491833,4.959691886705722,223.24274802607607,0.5577758199179033,1.5089291136203737,0.645600044103034,2.1647440800309212,3.239698103236146,13.39275994953324,0.24868871383022556,0.23443938426056585,0,1,20.5993527406405
22722,Kenny Pickett PIT (6),2023,159.7,,6.2,12.2,18.846153846153847,29.923076923076923,4.846153846153846,184.92307692307693,0.4769230769230769,0.5384615384615384,0.6923076923076923,2.076923076923077,4.230769230769231,18.23076923076923,0.2307692307692307,0.0769230769230769,6.2,12.2,18.846153846153847,29.923076923076923,4.846153846153846,184.92307692307693,0.4769230769230769,0.5384615384615384,0.6923076923076923,2.076923076923077,4.230769230769231,18.23076923076923,0.2307692307692307,0.0769230769230769,0,1,41.58525379666852
19797,Brock Purdy SF (9),2023,165.7,,8.1,12.3,12.666666666666666,18.88888888888889,7.455555555555555,152.66666666666666,0.8999999999999999,1.4444444444444444,0.4444444444444444,1.2222222222222223,2.4444444444444446,1.4444444444444444,0.1111111111111111,0.0,8.1,12.3,12.666666666666666,18.88888888888889,7.455555555555555,152.66666666666666,0.8999999999999999,1.4444444444444444,0.4444444444444444,1.2222222222222223,2.4444444444444446,1.4444444444444444,0.1111111111111111,0.0,0,1,27.68272626265941
19246,Jordan Love GB (6),2023,169.7,,7.95,3.45,4.75,7.791666666666667,13.179166666666667,58.625,1.7125,0.2916666666666666,0.25,0.25,1.125,2.125,0.0,0.0833333333333333,8.181623381592644,3.355634918610405,4.535533905932738,7.355585608729901,13.77895684307478,56.93071785686863,1.8175883860929587,0.2845177968644246,0.2071067811865475,0.2071067811865475,0.9748737341529164,1.7175144212722018,0.0,0.0690355937288491,0,2,9.291573243177568
