pid,Player,Season,AVG,FPTS_TG,Y/A_PASSING_avg,FPTS/G_MISC_avg,CMP_PASSING/G_avg,ATT_PASSING/G_avg,PCT_PASSING/G_avg,YDS_PASSING/G_avg,Y/A_PASSING/G_avg,TD_PASSING/G_avg,INT_PASSING/G_avg,SACKS_PASSING/G_avg,ATT_RUSHING/G_avg,YDS_RUSHING/G_avg,TD_RUSHING/G_avg,FL_MISC/G_avg,Y/A_PASSING_ewm,FPTS/G_MISC_ewm,CMP_PASSING/G_ewm,ATT_PASSING/G_ewm,PCT_PASSING/G_ewm,YDS_PASSING/G_ewm,Y/A_PASSING/G_ewm,TD_PASSING/G_ewm,INT_PASSING/G_ewm,SACKS_PASSING/G_ewm,ATT_RUSHING/G_ewm,YDS_RUSHING/G_ewm,TD_RUSHING/G_ewm,FL_MISC/G_ewm,Rookie,Career_Years,STD
9451,Matthew Stafford LAR (10),2023,173.7,,7.566666666666666,16.73333333333333,22.61369825708061,34.006535947712415,5.173665577342049,258.1835511982571,0.5747957516339869,1.715958605664488,0.8379629629629629,2.4539760348583877,1.713099128540305,3.5098039215686274,0.037037037037037035,0.17116013071895422,7.465685424949238,16.208992986271753,22.784046517300872,34.055883361941014,5.5987128363704715,254.96940225188263,0.609035893551619,1.6442277828152692,0.8647047285357997,2.5633366571382,1.6681200044872617,2.849234239521393,0.050342426591330314,0.20287752737245446,0,8,32.86842456421258
12208,Jimmy Garoppolo LV (13),2023,179.7,,8.1,14.300000000000002,18.18383838383838,26.91111111111111,7.281919191919191,219.40404040404042,0.863838383838384,1.3181818181818181,0.6656565656565657,1.8010101010101012,2.096969696969697,3.522222222222222,0.1272727272727273,0.1272727272727273,8.101609976745829,14.68606266596628,18.504220808641193,27.39133717900592,6.760185134649008,223.13551591527894,0.8035812862251359,1.3504955242167413,0.6098429250118388,1.7761276648413156,2.136543480108939,3.392448636011301,0.14645396444376685,0.14645396444376685,0,8,51.08163401197473
20156,Mac Jones NE (11),2023,186.0,,7.05,13.45,20.638655462184875,31.109243697478995,4.316806722689075,218.82983193277312,0.457563025210084,1.1470588235294117,0.7752100840336134,2.03781512605042,2.972689075630252,7.436974789915967,0.03571428571428571,0.12394957983193278,7.007106781186549,13.355634918610406,20.627121151243443,31.188542085201345,4.3751991718300784,218.01341898644984,0.4623930179168089,1.1218275183450281,0.7770123201182123,2.104858308397497,3.03865091632657,7.411022590297743,0.04184188840192178,0.11493839940893857,0,2,56.10704055642215
20082,Trey Lance SF (9),2023,217.7,,7.4,7.85,5.916666666666666,11.083333333333334,12.875,82.58333333333334,1.7583333333333333,0.4166666666666667,0.3333333333333333,0.6666666666666666,5.833333333333333,25.166666666666664,0.08333333333333333,0.0,7.211269837220809,7.2752308678997375,5.759391531017341,10.954653676892978,13.434041618535332,79.50931931836925,1.8169540657117185,0.3451779686442459,0.3333333333333333,0.6666666666666666,5.747546895706429,24.680543520114206,0.06903559372884918,0.0,0,2,7.371114795831994
11174,Ryan Tannehill TEN (7),2023,197.5,,7.566666666666666,17.466666666666665,19.45138888888889,29.460375816993462,4.493341503267974,223.22263071895426,0.5185049019607844,1.460375816993464,0.5870098039215687,2.338235294117647,2.9187091503267975,13.558006535947712,0.33864379084967317,0.1548202614379085,7.566352299152465,16.577345908033905,19.192392245205045,29.08843023071274,4.655578938198518,220.193699841682,0.538277815060676,1.3538394273225995,0.589492652850231,2.4715352804387236,2.92907520295825,12.554755559979679,0.3065453326574585,0.16505532760511082,0,7,26.16295090390226
23045,Sam Howell WAS (14),2023,202.5,,8.9,19.3,11.0,19.0,57.9,169.0,8.9,1.0,1.0,3.0,5.0,35.0,1.0,0.0,8.9,19.3,11.0,19.0,57.9,169.0,8.9,1.0,1.0,3.0,5.0,35.0,1.0,0.0,0,1,24.748737341529164
20080,Desmond Ridder ATL (11),2023,213.5,,6.2,9.7,18.25,28.75,15.875,177.0,1.55,0.5,0.0,2.25,4.0,16.0,0.0,0.5,6.2,9.7,18.25,28.75,15.875,177.0,1.55,0.5,0.0,2.25,4.0,16.0,0.0,0.5,0,1,20.506096654409877
17237,Baker Mayfield TB (5),2023,225.0,,7.0,13.533333333333333,17.961309523809522,29.382936507936506,4.41547619047619,205.97916666666666,0.5040674603174603,1.224206349206349,0.6984126984126985,2.5654761904761902,2.867063492063492,9.100198412698413,0.07242063492063493,0.21031746031746032,6.905496804440718,12.939144505288253,17.69723151663141,29.095264168997282,4.539069669245734,200.9969394034553,0.5135440624653956,1.1347267008333441,0.7128181717514415,2.7113903241102184,2.7817483019350098,8.763028087281183,0.07479971606638372,0.20080113573446512,0,5,43.840620433565945
19800,Kyle Trask TB (5),2023,250.0,,2.6,0.9,3.0,9.0,33.3,23.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.9,3.0,9.0,33.3,23.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,38.18376618407357
22987,Will Levis TEN (7),2023,258.5,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0,1,28.991378028648448
9702,Colt McCoy ARI (14),2023,218.0,,6.366666666666667,6.333333333333333,13.916666666666666,20.625,13.845833333333333,127.08333333333333,1.2791666666666668,0.2916666666666667,0.375,1.75,2.8333333333333335,5.541666666666667,0.0,0.125,6.367295401695068,6.817824161728609,15.423240060761879,22.65429422961726,14.1486627813002,139.22406468007847,1.2914701869702914,0.2900471551271301,0.4364937645338563,1.9959750581354252,2.976540919660987,6.239104052584528,0.0,0.09668238504237668,0,7,31.254119728445403
17447,Mike White MIA (10),2023,220.0,,4.666666666666667,9.4,15.916666666666666,25.583333333333332,10.466666666666667,178.75,1.1666666666666667,0.6666666666666666,1.0,1.0833333333333333,0.9166666666666666,0.6666666666666666,0.08333333333333333,0.08333333333333333,5.387672642712109,11.051748090915517,18.715156664915696,30.394779423898658,12.013920577975204,211.34826579025787,1.3469181606780272,0.7402829307627806,1.0938363213560542,1.3398113794914797,1.0800943102542602,0.9393398282201787,0.11327045983049322,0.11327045983049322,0,3,31.254119728445403
18562,Gardner Minshew II IND (11),2023,222.0,,7.633333333333333,12.6,15.488888888888889,23.844444444444445,13.897037037037038,176.64444444444447,1.6466666666666665,1.237037037037037,0.4962962962962963,1.9555555555555557,2.5407407407407407,8.200000000000001,0.1037037037037037,0.2148148148148148,7.8436982071863675,11.454691816067804,13.80259121846326,21.525375525717312,14.204426752013205,163.8222923311615,1.7416283919684548,1.1017581710132138,0.5044975837438563,1.7572830345310615,2.325411483676174,6.365685424949238,0.11578758116005972,0.1913012210470552,0,4,31.254119728445403
23692,Ryan Willis,2023,294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,31.254119728445403
19220,Jacob Eason,2023,295.0,,8.4,0.7,2.5,5.0,50.0,42.0,8.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.983347775862955,0.8201010126776669,2.585786437626905,5.0,51.715728752538105,44.91673887931477,8.983347775862955,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,31.254119728445403
24201,Drew Plitt,2023,298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,31.254119728445403
