pid,Player,Season,AVG,FPTS_TG,ATT_RUSHING_avg,YDS_RUSHING_avg,TD_RUSHING_avg,REC_RECEIVING_avg,TGT_RECEIVING_avg,YDS_RECEIVING_avg,TD_RECEIVING_avg,FL_MISC_avg,G_MISC_avg,FPTS/G_MISC_avg,FPTS_MISC_avg,ATT_RUSHING/G_avg,YDS_RUSHING/G_avg,TD_RUSHING/G_avg,REC_RECEIVING/G_avg,TGT_RECEIVING/G_avg,YDS_RECEIVING/G_avg,TD_RECEIVING/G_avg,FL_MISC/G_avg,YDS/ATT_RUSHING_avg,TD/ATT_RUSHING_avg,YDS/REC_RECEIVING_avg,YDS/TGT_RECEIVING_avg,REC/TGT_RECEIVING_avg,TD/TGT_RECEIVING_avg,ATT_RUSHING_ewm,YDS_RUSHING_ewm,TD_RUSHING_ewm,REC_RECEIVING_ewm,TGT_RECEIVING_ewm,YDS_RECEIVING_ewm,TD_RECEIVING_ewm,FL_MISC_ewm,G_MISC_ewm,FPTS/G_MISC_ewm,FPTS_MISC_ewm,ATT_RUSHING/G_ewm,YDS_RUSHING/G_ewm,TD_RUSHING/G_ewm,REC_RECEIVING/G_ewm,TGT_RECEIVING/G_ewm,YDS_RECEIVING/G_ewm,TD_RECEIVING/G_ewm,FL_MISC/G_ewm,YDS/ATT_RUSHING_ewm,TD/ATT_RUSHING_ewm,YDS/REC_RECEIVING_ewm,YDS/TGT_RECEIVING_ewm,REC/TGT_RECEIVING_ewm,TD/TGT_RECEIVING_ewm,ATT_RUSHING_ls,YDS_RUSHING_ls,TD_RUSHING_ls,REC_RECEIVING_ls,TGT_RECEIVING_ls,YDS_RECEIVING_ls,TD_RECEIVING_ls,FL_MISC_ls,G_MISC_ls,FPTS/G_MISC_ls,FPTS_MISC_ls,ATT_RUSHING/G_ls,YDS_RUSHING/G_ls,TD_RUSHING/G_ls,REC_RECEIVING/G_ls,TGT_RECEIVING/G_ls,YDS_RECEIVING/G_ls,TD_RECEIVING/G_ls,FL_MISC/G_ls,YDS/ATT_RUSHING_ls,TD/ATT_RUSHING_ls,YDS/REC_RECEIVING_ls,YDS/TGT_RECEIVING_ls,REC/TGT_RECEIVING_ls,TD/TGT_RECEIVING_ls,Rookie,Career_Years
16421,Alvin Kamara (NO),2021,3.8,211.2,168.0,835.0,10.75,81.5,102.25,706.0,3.75,0.5,15.0,18.825,282.97499999999997,11.278571428571428,55.85714285714286,0.7142857142857143,5.4453869047619055,6.827976190476191,46.84077380952381,0.24598214285714282,0.033482142857142856,5.065747247780219,0.06340821963208737,8.659824483117657,6.893161718488339,0.7980452630999408,0.0362833721020926,174.6977874628173,856.9864119971448,11.46734008451778,81.78104858350254,102.88155364689086,694.9079126597507,3.7001683544627784,0.4142135623730951,14.861928812542303,19.30426167579527,287.8423667042049,11.80234236146151,57.761637592176406,0.7664617845029619,5.511982938695802,6.928792059622462,46.55287482062555,0.24511637091555646,0.02835390456720591,4.959782497831861,0.06478401011488166,8.491281276458631,6.735530411074094,0.795991635372481,0.03543774459834546,187.0,932.0,16.0,83.0,107.0,756.0,5.0,0.0,15.0,22.4,336.3,12.466666666666667,62.13333333333333,1.0666666666666667,5.533333333333333,7.133333333333334,50.4,0.3333333333333333,0.0,4.983957219251337,0.0855614973262032,9.108433734939759,7.065420560747664,0.7757009345794392,0.04672897196261682,0,4
11613,Cordarrelle Patterson (ATL),2021,238.0,208.6,34.0,171.0,1.0,21.0,28.0,192.75,0.75,0.25,15.75,0.0,0.0,2.16875,10.925,0.06354166666666666,1.334375,1.7791666666666668,12.304166666666667,0.05,0.016666666666666666,6.105021816418875,0.048320169413919416,8.890203882139366,6.585231092436975,0.7437885154061624,0.026785714285714284,39.68391060936977,180.2706832446068,0.8619288125423016,19.61928812542302,25.72385762508461,165.3627705848562,0.5857864376269051,0.19526214587563498,15.804737854124365,0.0,0.0,2.5144152886138467,11.452416741369777,0.05468414305837567,1.2432909456030565,1.6305216852532785,10.53613045335052,0.039052429175126996,0.013017476391709,5.433867111799384,0.03199276191727645,8.211256586275931,6.148493319925766,0.7550770606978494,0.020920944200960894,64.0,232.0,1.0,21.0,25.0,132.0,0.0,0.0,16.0,0.0,0.0,4.0,14.5,0.0625,1.3125,1.5625,8.25,0.0,0.0,3.625,0.015625,6.285714285714286,5.28,0.84,0.0,0,6
19624,Antonio Gibson (WAS),2021,17.5,208.1,170.0,795.0,11.0,36.0,44.0,247.0,0.0,2.0,14.0,13.2,184.2,12.142857142857142,56.785714285714285,0.7857142857142857,2.5714285714285716,3.142857142857143,17.642857142857142,0.0,0.14285714285714285,4.676470588235294,0.06470588235294118,6.861111111111111,5.613636363636363,0.8181818181818182,0.0,170.0,795.0,11.0,36.0,44.0,247.0,0.0,2.0,14.0,13.2,184.2,12.142857142857142,56.785714285714285,0.7857142857142857,2.5714285714285716,3.142857142857143,17.642857142857142,0.0,0.14285714285714285,4.676470588235294,0.06470588235294118,6.861111111111111,5.613636363636363,0.8181818181818182,0.0,170.0,795.0,11.0,36.0,44.0,247.0,0.0,2.0,14.0,13.2,184.2,12.142857142857142,56.785714285714285,0.7857142857142857,2.5714285714285716,3.142857142857143,17.642857142857142,0.0,0.14285714285714285,4.676470588235294,0.06470588235294118,6.861111111111111,5.613636363636363,0.8181818181818182,0.0,0,1
17246,Nick Chubb (CLE),2021,6.5,205.3,226.66666666666666,1185.6666666666667,9.333333333333334,24.0,32.0,192.33333333333334,0.6666666666666666,1.3333333333333333,14.666666666666666,14.300000000000002,207.13333333333333,15.486111111111112,81.5138888888889,0.6666666666666666,1.611111111111111,2.125,13.0625,0.041666666666666664,0.09027777777777778,5.272237430825386,0.0438900663291338,8.182407407407409,6.381577918523732,0.7710793129512341,0.022988505747126436,225.0538238691624,1187.7166766183464,9.812327357287892,23.31370849898476,30.423644587799114,190.78174593052023,0.4530818393219729,1.4142135623730951,14.187672642712108,14.867962275898297,208.27072455929203,15.859312939138793,84.30392400857467,0.7265409196609864,1.6081340609605386,2.0713834764831844,13.339739868538679,0.028317614957623305,0.09782755263419288,5.325779815459622,0.046655631403417296,8.409396345193882,6.75728408549984,0.7943537272201269,0.015623511700757684,190.0,1067.0,12.0,16.0,18.0,150.0,0.0,1.0,12.0,16.6,199.7,15.833333333333334,88.91666666666667,1.0,1.3333333333333333,1.5,12.5,0.0,0.08333333333333333,5.61578947368421,0.06315789473684211,9.375,8.333333333333334,0.8888888888888888,0.0,0,3
16673,Aaron Jones (GB),2021,7.8,203.0,162.75,841.0,9.25,32.75,46.0,264.25,1.5,0.75,13.5,13.600000000000001,189.9,11.735119047619047,61.151785714285715,0.6607142857142857,2.334077380952381,3.2916666666666665,18.495535714285715,0.10342261904761904,0.05208333333333333,5.272576515118267,0.05552645539042723,6.898545561159542,4.928361344537816,0.6773692810457517,0.026108776844070963,180.8186147075719,934.4838866802032,10.047378541243651,38.20507456304992,52.70016835446277,312.7891774560491,1.804737854124365,0.7475468957064284,13.885618083164125,15.006293893931897,213.44744827594545,12.776049041320707,66.50483694587514,0.7033921983965836,2.6833532330957683,3.707585779594967,21.688428793194298,0.12383772532216882,0.05078964235406084,5.24580832937557,0.054771100986703576,7.505543916307323,5.443459054877301,0.7044159393954013,0.030159266851624747,201.0,1104.0,9.0,47.0,63.0,355.0,2.0,0.0,14.0,16.8,235.4,14.357142857142858,78.85714285714286,0.6428571428571429,3.357142857142857,4.5,25.357142857142858,0.14285714285714285,0.0,5.492537313432836,0.04477611940298507,7.553191489361702,5.634920634920635,0.746031746031746,0.031746031746031744,0,4
18230,Damien Harris (BUF),2021,64.8,201.1,70.5,351.5,1.0,2.5,3.5,26.0,0.0,0.0,6.0,4.75,45.0,7.85,37.55,0.1,0.25,0.35,2.6,0.0,0.0,4.021897810218978,0.0072992700729927005,10.4,7.428571428571429,0.7142857142857143,0.0,81.90959620437836,409.74899114866844,1.17157287525381,2.928932188134525,4.100505063388335,30.460894756599057,0.0,0.0,6.686291501015241,5.462027432303311,52.514891936116875,8.853701320234789,42.963124214257704,0.117157287525381,0.2928932188134525,0.41005050633883344,3.046089475659906,0.0,0.0,4.197227755733821,0.008551626826670145,10.4,7.428571428571429,0.7142857142857143,0.0,137.0,691.0,2.0,5.0,7.0,52.0,0.0,0.0,10.0,8.9,88.8,13.7,69.1,0.2,0.5,0.7,5.2,0.0,0.0,5.043795620437956,0.014598540145985401,10.4,7.428571428571429,0.7142857142857143,0.0,0,2
18269,Josh Jacobs (LV),2021,33.5,199.0,257.5,1107.5,9.5,26.5,36.0,202.0,0.0,1.5,14.0,14.15,198.2,18.407692307692308,79.73076923076923,0.6692307692307693,1.8692307692307693,2.5384615384615383,14.317948717948719,0.0,0.10512820512820513,4.326582508400691,0.03644083189537735,7.756060606060606,5.718518518518518,0.7370370370370369,0.0,260.1593795664341,1100.2081528017131,9.928932188134526,27.615223689149765,37.54415587728429,208.1766235091372,0.0,1.585786437626905,14.171572875253812,14.175735931288072,201.04810972921325,18.37205794129344,78.23280605066867,0.6916672221485752,1.9259817971993374,2.6176490193479123,14.58366670936744,0.0,0.1099674400712613,4.25358106252256,0.03773023843676804,7.662735360278611,5.644805727668733,0.7364015819435045,0.0,273.0,1065.0,12.0,33.0,45.0,238.0,0.0,2.0,15.0,14.3,214.8,18.2,71.0,0.8,2.2,3.0,15.866666666666667,0.0,0.13333333333333333,3.901098901098901,0.04395604395604396,7.212121212121212,5.288888888888889,0.7333333333333333,0.0,0,2
16374,Dalvin Cook (FA),2021,2.0,189.3,192.25,915.25,8.25,37.0,45.5,318.75,0.75,2.0,10.75,17.15,193.39999999999998,17.683441558441558,84.1737012987013,0.6883116883116883,3.328733766233766,4.202922077922078,28.271103896103895,0.06331168831168832,0.19724025974025974,4.734557137386085,0.03633666807351017,8.450954116638078,6.6931925547996975,0.7899777966742253,0.01483371126228269,227.06630602857453,1090.4313378592433,10.504906208587144,41.147883604631986,50.26226552146786,356.27852326656085,0.7810485835025399,2.2524531042935716,12.033501687796111,18.486767679344332,230.79889620935504,18.549440448020224,88.95536613956439,0.8072691979213363,3.3624981257271545,4.171037523774364,28.827628625754414,0.06339680060897239,0.19315269271149224,4.765959414793738,0.04105421683745924,8.526732697781105,6.877672057478931,0.8048368418566773,0.01520181483385518,312.0,1557.0,16.0,44.0,54.0,361.0,1.0,3.0,14.0,22.6,315.8,22.285714285714285,111.21428571428571,1.1428571428571428,3.142857142857143,3.857142857142857,25.785714285714285,0.07142857142857142,0.21428571428571427,4.990384615384615,0.05128205128205128,8.204545454545455,6.685185185185185,0.8148148148148148,0.018518518518518517,0,4
15514,Derrick Henry (TEN),2021,3.3,184.3,268.0,1340.75,12.5,15.75,22.5,138.75,0.75,1.5,15.75,14.850000000000001,232.95000000000002,17.065625,85.40104166666667,0.7979166666666666,1.003125,1.43125,8.886458333333334,0.04895833333333333,0.096875,4.891309524086406,0.045500467474765195,9.102020202020201,6.440188172043011,0.7108238456672992,0.03553921568627451,297.5712122371617,1524.9927376792307,14.090692646214046,16.83823954192048,24.595598854801192,139.51373242815131,0.6903559372884919,1.804737854124365,15.723857625084603,16.61634440027073,260.82526223090537,18.946830513153294,97.08395967732572,0.8990777820494044,1.0731006494886846,1.5648391659166143,8.956630481895175,0.04544843253815904,0.11624789556921529,5.036743371011656,0.04696586661578209,8.49923393578547,5.9848549423555335,0.6985190143727303,0.03113369913261826,378.0,2027.0,17.0,19.0,31.0,114.0,0.0,2.0,16.0,20.2,323.6,23.625,126.6875,1.0625,1.1875,1.9375,7.125,0.0,0.125,5.362433862433862,0.04497354497354497,6.0,3.6774193548387095,0.6129032258064516,0.0,0,5
22739,Javonte Williams (DEN),2021,66.3,183.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
13903,Melvin Gordon III (BAL),2021,79.3,181.2,209.0,897.0,8.75,45.5,62.0,355.0,2.5,1.75,13.75,15.649999999999999,212.95000000000002,15.041666666666668,64.88645833333334,0.65,3.35625,4.551041666666666,26.445833333333336,0.18333333333333332,0.12916666666666665,4.327953054242769,0.044138763098256484,7.498003899835797,5.53297736400146,0.7368200073019351,0.03742698064987222,202.08088022903976,879.4317463556687,8.78104858350254,41.865993248815556,56.71810964418357,304.84131778058367,2.0,2.39052429175127,13.723857625084603,14.754822031355753,200.04659453904824,14.623773447853214,63.68984920726074,0.6501635402862381,3.1137171302892335,4.201376561418763,23.00585657114812,0.14865199618267064,0.17317540486252117,4.358849258722561,0.0450313551129025,6.921064933650669,5.129988733347593,0.7392993742342281,0.03238442511576301,215.0,986.0,9.0,32.0,44.0,158.0,1.0,4.0,15.0,12.2,182.4,14.333333333333334,65.73333333333333,0.6,2.1333333333333333,2.933333333333333,10.533333333333333,0.06666666666666667,0.26666666666666666,4.586046511627907,0.04186046511627907,4.9375,3.590909090909091,0.7272727272727273,0.022727272727272728,0,6
19210,D'Andre Swift (PHI),2021,38.0,177.9,114.0,521.0,8.0,46.0,57.0,357.0,2.0,2.0,13.0,12.8,166.8,8.76923076923077,40.07692307692308,0.6153846153846154,3.5384615384615383,4.384615384615385,27.46153846153846,0.15384615384615385,0.15384615384615385,4.5701754385964914,0.07017543859649122,7.760869565217392,6.2631578947368425,0.8070175438596491,0.03508771929824561,114.0,521.0,8.0,46.0,57.0,357.0,2.0,2.0,13.0,12.8,166.8,8.76923076923077,40.07692307692308,0.6153846153846154,3.5384615384615383,4.384615384615385,27.46153846153846,0.15384615384615385,0.15384615384615385,4.5701754385964914,0.07017543859649122,7.760869565217392,6.2631578947368425,0.8070175438596491,0.03508771929824561,114.0,521.0,8.0,46.0,57.0,357.0,2.0,2.0,13.0,12.8,166.8,8.76923076923077,40.07692307692308,0.6153846153846154,3.5384615384615383,4.384615384615385,27.46153846153846,0.15384615384615385,0.15384615384615385,4.5701754385964914,0.07017543859649122,7.760869565217392,6.2631578947368425,0.8070175438596491,0.03508771929824561,0,1
18280,Devin Singletary (HOU),2021,109.0,177.8,153.5,731.0,2.0,33.5,45.5,231.5,1.0,1.0,14.0,9.45,129.0,11.166666666666668,53.760416666666664,0.14583333333333331,2.395833333333333,3.270833333333333,16.489583333333336,0.08333333333333333,0.07291666666666666,4.7681482424859905,0.013032772966547802,6.8843012704174225,5.055853658536585,0.7336585365853658,0.024390243902439025,153.92893218813452,723.4507934888323,2.0,34.27207793864215,46.27207793864215,237.93398282201787,0.8284271247461902,1.0,14.34314575050762,9.166904755831213,128.24507934888325,10.923605093390439,51.903497735534295,0.1422588984322123,2.392258898432212,3.245812289025486,16.54498707430071,0.06903559372884918,0.07112944921610614,4.705643885677086,0.012996354882990785,6.91769726110884,5.111468378344467,0.7381780172018076,0.02020553962795586,156.0,687.0,2.0,38.0,50.0,269.0,0.0,1.0,16.0,7.8,124.6,9.75,42.9375,0.125,2.375,3.125,16.8125,0.0,0.0625,4.403846153846154,0.01282051282051282,7.078947368421052,5.38,0.76,0.0,0,2
18239,David Montgomery (DET),2021,28.8,175.0,244.5,979.5,7.0,39.5,51.5,311.5,1.5,1.5,15.5,12.9,197.85000000000002,15.795833333333333,63.447916666666664,0.45416666666666666,2.58125,3.3604166666666666,20.38125,0.09791666666666667,0.09583333333333333,4.002768762338141,0.0285910261986817,7.7555555555555555,5.86344537815126,0.7542016806722689,0.028991596638655463,244.92893218813455,995.0273452104699,7.17157287525381,41.987806691180246,54.33095244168786,333.20396871960696,1.585786437626905,1.414213562373095,15.414213562373096,13.41471862576143,204.70433636638973,15.910930137149432,64.80084027674098,0.4677495192909267,2.756039866664819,3.561657351599781,21.894308293644535,0.10399320599857244,0.09082912447176389,4.0592531338990545,0.029242597829869425,7.816559244534688,5.962568362804198,0.7610501777937445,0.02906368608203942,247.0,1070.0,8.0,54.0,68.0,438.0,2.0,1.0,15.0,15.9,237.8,16.466666666666665,71.33333333333333,0.5333333333333333,3.6,4.533333333333333,29.2,0.13333333333333333,0.06666666666666667,4.331983805668016,0.032388663967611336,8.11111111111111,6.4411764705882355,0.7941176470588235,0.029411764705882353,0,2
17514,Darrel Williams (FA),2021,200.5,172.5,31.0,118.0,1.3333333333333333,12.0,16.333333333333332,103.33333333333333,0.6666666666666666,0.3333333333333333,11.333333333333334,3.4,40.13333333333333,2.6736111111111107,9.881944444444445,0.10416666666666667,0.9583333333333334,1.263888888888889,8.555555555555555,0.08333333333333333,0.027777777777777776,3.7189910360642067,0.03293725244944757,8.85925925925926,7.27051282051282,0.8141025641025642,0.12777777777777777,33.75069057084844,131.71182229389956,1.4142135623730951,13.640754482034081,18.867295401695067,112.17709744204129,0.5469181606780271,0.32037724101704074,12.453081839321973,3.4142135623730954,43.24146874952772,2.6898478827543353,10.211409587302468,0.10841192521188349,1.0234590803390136,1.3834905170904337,8.762860744379225,0.06445492336158447,0.026698103418086726,3.8318936649280264,0.03505972020712612,8.525595635902423,6.735460291800739,0.7804958930312865,0.0915325019378475,39.0,169.0,1.0,18.0,26.0,116.0,0.0,0.0,16.0,2.8,45.5,2.4375,10.5625,0.0625,1.125,1.625,7.25,0.0,0.0,4.333333333333333,0.02564102564102564,6.444444444444445,4.461538461538462,0.6923076923076923,0.0,0,3
19358,AJ Dillon (GB),2021,94.8,168.6,46.0,242.0,2.0,2.0,2.0,21.0,0.0,0.0,11.0,3.6,39.3,4.181818181818182,22.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,1.9090909090909092,0.0,0.0,5.260869565217392,0.043478260869565216,10.5,10.5,1.0,0.0,46.0,242.0,2.0,2.0,2.0,21.0,0.0,0.0,11.0,3.6,39.3,4.181818181818182,22.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,1.9090909090909092,0.0,0.0,5.260869565217392,0.043478260869565216,10.5,10.5,1.0,0.0,46.0,242.0,2.0,2.0,2.0,21.0,0.0,0.0,11.0,3.6,39.3,4.181818181818182,22.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,1.9090909090909092,0.0,0.0,5.260869565217392,0.043478260869565216,10.5,10.5,1.0,0.0,0,1
19631,James Robinson (NYG),2021,36.8,158.4,240.0,1070.0,7.0,49.0,60.0,344.0,3.0,1.0,14.0,16.1,225.9,17.142857142857142,76.42857142857143,0.5,3.5,4.285714285714286,24.571428571428573,0.21428571428571427,0.07142857142857142,4.458333333333333,0.029166666666666667,7.020408163265306,5.733333333333333,0.8166666666666667,0.05,240.0,1070.0,7.0,49.0,60.0,344.0,3.0,1.0,14.0,16.1,225.9,17.142857142857142,76.42857142857143,0.5,3.5,4.285714285714286,24.571428571428573,0.21428571428571427,0.07142857142857142,4.458333333333333,0.029166666666666667,7.020408163265306,5.733333333333333,0.8166666666666667,0.05,240.0,1070.0,7.0,49.0,60.0,344.0,3.0,1.0,14.0,16.1,225.9,17.142857142857142,76.42857142857143,0.5,3.5,4.285714285714286,24.571428571428573,0.21428571428571427,0.07142857142857142,4.458333333333333,0.029166666666666667,7.020408163265306,5.733333333333333,0.8166666666666667,0.05,0,1
22813,Elijah Mitchell (SF),2021,212.0,155.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
17251,Myles Gaskin (MIA),2021,51.0,149.1,89.0,358.5,2.0,24.0,29.5,219.5,1.0,1.0,8.5,9.2,85.8,9.67142857142857,38.7,0.22142857142857142,2.55,3.2071428571428573,23.04285714285714,0.1,0.1,3.9035602503912363,0.02445226917057903,8.374564459930314,6.252659574468085,0.7278368794326242,0.02127659574468085,98.09336238845194,397.1896833697341,2.17157287525381,26.916738879314767,32.50252531694167,248.41002948026699,1.17157287525381,1.17157287525381,8.757359312880716,10.092178951319813,95.73406947719559,10.448408592220826,42.079985642500056,0.23490929734137078,2.8159379566434053,3.4632766494860454,25.746355448642177,0.117157287525381,0.117157287525381,3.9394388504785454,0.023881702097160645,8.561381615041169,6.5962616358141455,0.752629768321251,0.02492708245220872,142.0,584.0,3.0,41.0,47.0,388.0,2.0,2.0,10.0,14.4,143.7,14.2,58.4,0.3,4.1,4.7,38.8,0.2,0.2,4.112676056338028,0.02112676056338028,9.463414634146341,8.25531914893617,0.8723404255319149,0.0425531914893617,0,2
18588,Darrell Henderson Jr. (FA),2021,50.8,148.9,88.5,385.5,2.5,10.0,15.0,98.0,0.5,0.0,14.0,4.8999999999999995,71.35,6.1,26.453846153846154,0.16666666666666666,0.6871794871794872,1.0307692307692309,6.723076923076923,0.03333333333333333,0.0,4.145484949832776,0.018115942028985508,9.59375,6.395833333333334,0.6666666666666666,0.020833333333333332,96.9928573250636,426.4201307480337,2.928932188134525,11.029437251522861,16.54415587728429,108.46594539048242,0.585786437626905,0.0,14.171572875253812,5.466190488337572,80.09163799418161,6.631875913286811,29.05251531826732,0.19526214587563498,0.7522891936860613,1.128433790529092,7.388251762522463,0.039052429175126996,0.0,4.210039961424929,0.02122414629082989,9.652728175868496,6.435152117245665,0.6666666666666666,0.024407768234454372,138.0,624.0,5.0,16.0,24.0,159.0,1.0,0.0,15.0,8.2,122.3,9.2,41.6,0.3333333333333333,1.0666666666666667,1.6,10.6,0.06666666666666667,0.0,4.521739130434782,0.036231884057971016,9.9375,6.625,0.6666666666666666,0.041666666666666664,0,2
18705,Tony Pollard (DAL),2021,130.5,143.1,93.5,445.0,3.0,21.5,30.0,150.0,1.0,0.5,15.5,6.050000000000001,94.25,6.022916666666667,28.760416666666664,0.19166666666666665,1.375,1.9166666666666665,9.597916666666666,0.06458333333333333,0.03333333333333333,4.798814183743955,0.031429887174763985,7.0130952380952385,5.0875,0.725,0.037500000000000006,94.78679656440359,443.2842712474619,3.17157287525381,22.615223689149765,31.7157287525381,157.3776336359138,1.0,0.4142135623730951,15.585786437626906,6.161522368914977,96.40323958443531,6.0726013117922495,28.490546831632027,0.20167508438980558,1.4393398282201788,2.016750843898056,10.020772315469287,0.06422588984322124,0.02761423749153967,4.714420318959026,0.03283233641987342,6.992465642380198,5.042462120245876,0.7207106781186547,0.03535533905932738,101.0,435.0,4.0,28.0,40.0,193.0,1.0,0.0,16.0,6.7,106.8,6.3125,27.1875,0.25,1.75,2.5,12.0625,0.0625,0.0,4.306930693069307,0.039603960396039604,6.892857142857143,4.825,0.7,0.025,0,2
22728,Michael Carter (NYJ),2021,94.0,136.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
17309,Sony Michel (FA),2021,115.5,135.8,178.33333333333334,764.0,4.666666666666667,8.666666666666666,13.333333333333334,86.0,0.3333333333333333,0.6666666666666666,12.666666666666666,9.200000000000001,118.0,13.430733618233617,59.5014245014245,0.3367165242165242,0.6887464387464387,1.0320512820512822,7.462606837606837,0.037037037037037035,0.046474358974358976,4.610132483550205,0.023235480930351018,10.42063492063492,7.304040404040404,0.6713804713804713,0.037037037037037035,162.2736960467911,706.5273858674853,4.054968044407177,8.601886205085204,12.977231490509421,93.09383632135606,0.4530818393219729,0.5469181606780271,12.148804365763233,8.928150896406816,110.21752830244559,12.564956298080752,57.089067370123125,0.2950648170721255,0.7146634890272393,1.0452418610756469,8.492564151852102,0.050342426591330314,0.03744980215287169,4.767178882424409,0.021318297179481544,11.506532530693612,8.27454111719623,0.6887857341701644,0.050342426591330314,79.0,449.0,1.0,7.0,9.0,114.0,1.0,0.0,9.0,8.0,71.8,8.777777777777779,49.888888888888886,0.1111111111111111,0.7777777777777778,1.0,12.666666666666666,0.1111111111111111,0.0,5.6835443037974684,0.012658227848101266,16.285714285714285,12.666666666666666,0.7777777777777778,0.1111111111111111,0,3
17240,Saquon Barkley (NYG),2021,10.3,128.1,165.66666666666666,781.3333333333334,5.666666666666667,49.666666666666664,67.66666666666667,406.3333333333333,2.0,0.0,10.333333333333334,14.766666666666667,190.26666666666665,14.168269230769232,58.61378205128205,0.38301282051282054,4.229166666666667,5.892628205128204,36.25160256410256,0.1346153846153846,0.0,3.806418778375924,0.023265121151661752,8.782051282051283,6.208448117539027,0.7103538498308112,0.020151703837880675,137.25759627933277,632.8321372739482,4.414213562373096,39.99333125796772,54.87672642712109,330.84614500035343,1.546918160678027,0.0,8.695722526441259,13.016766641661526,152.58436603404272,13.347561710197649,50.92628900790282,0.30361330119787006,3.9292059626059426,5.551125412211547,34.59520395384114,0.10592403622556057,0.0,3.426040566503805,0.018406058489387863,9.024281671408001,6.292693364520669,0.7006422341531164,0.016266414679851907,19.0,34.0,0.0,6.0,9.0,60.0,0.0,0.0,2.0,6.2,12.4,9.5,17.0,0.0,3.0,4.5,30.0,0.0,0.0,1.7894736842105263,0.0,10.0,6.666666666666667,0.6666666666666666,0.0,0,3
19792,Chuba Hubbard (CAR),2021,165.5,125.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
15555,Devontae Booker (FA),2021,192.0,124.1,52.0,228.5,1.25,22.75,29.75,172.75,0.0,0.5,15.25,3.8999999999999995,58.0,3.534855769230769,15.359375,0.08173076923076923,1.5300480769230769,1.9963942307692308,11.788461538461538,0.0,0.03485576923076923,4.553887541133236,0.01858201426752816,7.711171310629514,5.7405830753353975,0.7526905499041723,0.0,54.41758065162866,244.69331453011878,1.5049062085871432,19.85786437626905,25.891366064065167,140.21082254395097,0.0,0.3333333333333333,15.585786437626908,3.6944492586209843,56.78211648039769,3.5584202879742652,15.888764154043749,0.09604804939425941,1.3008588642437044,1.693884010591465,9.310814532326749,0.0,0.02282474469089629,4.592439350330932,0.020088298638985362,7.2317358738231805,5.363082377637786,0.7547266400508744,0.0,93.0,423.0,3.0,17.0,21.0,84.0,0.0,0.0,16.0,4.8,77.2,5.8125,26.4375,0.1875,1.0625,1.3125,5.25,0.0,0.0,4.548387096774194,0.03225806451612903,4.9411764705882355,4.0,0.8095238095238095,0.0,0,5
17496,Chase Edmonds (TB),2021,65.5,121.8,72.33333333333333,319.6666666666667,2.3333333333333335,28.333333333333332,37.0,203.33333333333334,1.6666666666666667,0.0,15.0,6.0,90.46666666666665,4.809294871794871,21.435897435897434,0.16506410256410256,1.8285256410256412,2.4134615384615383,13.213141025641027,0.10897435897435898,0.0,4.378407789232531,0.03676975945017182,7.161635220125786,5.159420289855073,0.7440128549797596,0.03577351338545368,76.764028054913,347.1754793338924,2.1876726427121085,32.388682769488774,42.29484644813273,239.112224439304,2.132704598304932,0.0,15.038868276948879,6.6249309429151575,100.74537520816628,5.075001288927578,23.098577612620627,0.15521284253587453,2.079742580192152,2.7404652404317256,15.429700714573652,0.1379148629856502,0.0,4.495831087076724,0.033580793520302674,7.406569602840603,5.334886576890154,0.7384728353558437,0.042305721145122564,97.0,448.0,1.0,53.0,67.0,402.0,4.0,0.0,16.0,8.8,141.5,6.0625,28.0,0.0625,3.3125,4.1875,25.125,0.25,0.0,4.618556701030927,0.010309278350515464,7.584905660377358,6.0,0.7910447761194029,0.05970149253731343,0,3
